id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
58693765,15000.0,15000.0,15000.0, 36 months,13.99,512.6,C,C4,Technician,10+ years,OWN,110000.0,Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58693765,,debt_consolidation,Debt consolidation,103xx,NY,12.77,0.0,Nov-1997,670.0,674.0,0.0,35.0,,9.0,0.0,13668.0,94.3,22.0,w,0.0,0.0,18521.8290166829,18521.83,15000.0,3470.57,51.26,0.0,0.0,Sep-2018,19.12,,Sep-2018,519.0,515.0,0.0,,1.0,Individual,,,,0.0,0.0,378133.0,,,,,,,,,,,,14500.0,,,,4.0,42015.0,592.0,95.8,0.0,0.0,160.0,213.0,14.0,4.0,2.0,14.0,,4.0,35.0,0.0,5.0,6.0,5.0,5.0,6.0,6.0,13.0,6.0,9.0,0.0,0.0,0.0,2.0,90.9,100.0,0.0,0.0,395199.0,32158.0,14200.0,20699.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38428098,35000.0,35000.0,35000.0, 60 months,18.54,899.09,E,E1,Senior IT Manager,10+ years,MORTGAGE,130000.0,Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38428098,,credit_card,Credit card refinancing,485xx,MI,28.82,4.0,Oct-1978,675.0,679.0,1.0,20.0,,16.0,0.0,143100.0,80.0,31.0,w,0.0,0.0,52029.7670305058,52029.77,35000.0,17029.77,0.0,0.0,0.0,Aug-2018,14340.09,,Jan-2019,689.0,685.0,0.0,15.0,1.0,Individual,,,,0.0,508.0,215795.0,,,,,,,,,,,,179551.0,,,,1.0,13487.0,8595.0,80.0,0.0,0.0,151.0,435.0,79.0,14.0,3.0,79.0,,3.0,,0.0,11.0,13.0,21.0,21.0,6.0,13.0,23.0,9.0,16.0,,0.0,3.0,0.0,97.0,54.5,0.0,0.0,364672.0,120862.0,94550.0,71121.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
70843691,30000.0,30000.0,29950.0, 60 months,18.99,778.06,D,D4,operater,10+ years,MORTGAGE,85000.0,Verified,Feb-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70843691,,debt_consolidation,Debt consolidation,770xx,TX,39.15,0.0,Dec-1988,695.0,699.0,0.0,,,20.0,0.0,31289.0,49.0,30.0,w,0.0,0.0,39607.3857297217,39541.37,30000.0,9607.39,0.0,0.0,0.0,Jan-2018,22521.72,,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,104649.0,0.0,4.0,1.0,3.0,7.0,73360.0,72.0,1.0,5.0,5814.0,56.0,63900.0,0.0,4.0,0.0,8.0,5232.0,6790.0,67.5,0.0,0.0,326.0,205.0,7.0,7.0,0.0,13.0,,13.0,,0.0,5.0,13.0,7.0,8.0,11.0,16.0,19.0,13.0,20.0,0.0,0.0,0.0,2.0,100.0,57.1,0.0,0.0,152523.0,104649.0,20900.0,88623.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
83766302,12000.0,12000.0,12000.0, 60 months,23.99,345.15,E,E2,Reg. Dental assistant,10+ years,RENT,60000.0,Verified,Jun-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=83766302,,other,Other,917xx,CA,22.82,0.0,Sep-1996,745.0,749.0,2.0,,,14.0,0.0,3424.0,8.0,21.0,w,0.0,0.0,15711.988154624,15711.99,12000.0,3711.99,0.0,0.0,0.0,Oct-2017,10550.73,,Jun-2018,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,65307.0,5.0,3.0,3.0,4.0,3.0,61883.0,98.0,3.0,5.0,1961.0,39.0,42700.0,2.0,3.0,7.0,9.0,4665.0,21815.0,11.3,0.0,0.0,237.0,106.0,1.0,1.0,0.0,5.0,,4.0,,0.0,2.0,5.0,5.0,5.0,10.0,11.0,11.0,5.0,14.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,106802.0,65307.0,24600.0,64102.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
111053957,5600.0,5600.0,5600.0, 36 months,11.99,185.98,B,B5,,,MORTGAGE,53000.0,Verified,Jun-2017,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111053957,,home_improvement,Home improvement,461xx,IN,24.06,0.0,May-1996,690.0,694.0,2.0,,62.0,19.0,1.0,8176.0,35.5,56.0,w,0.0,0.0,2444.48,2444.48,1360.32,495.75,0.0,588.41,105.9138,Apr-2018,185.98,,Oct-2018,594.0,590.0,0.0,,1.0,Individual,,,,0.0,0.0,167596.0,3.0,2.0,1.0,3.0,2.0,29811.0,79.0,6.0,7.0,2224.0,64.0,23000.0,0.0,4.0,5.0,11.0,9859.0,6222.0,34.5,0.0,0.0,151.0,253.0,1.0,1.0,1.0,1.0,,1.0,,0.0,3.0,8.0,4.0,25.0,13.0,15.0,40.0,8.0,18.0,0.0,0.0,0.0,7.0,100.0,25.0,1.0,0.0,193026.0,39810.0,9500.0,37612.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
111643721,6000.0,6000.0,6000.0, 36 months,18.06,217.1,D,D2,,,OWN,86000.0,Not Verified,Jun-2017,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111643721,,home_improvement,Home improvement,718xx,AR,22.84,0.0,Nov-2001,735.0,739.0,2.0,,,11.0,0.0,6292.0,18.9,30.0,f,0.0,0.0,1923.67,1923.67,928.7,619.98,15.0,359.99,64.7982,May-2018,50.0,,Oct-2018,589.0,585.0,0.0,,1.0,Individual,,,,0.0,0.0,205038.0,2.0,3.0,4.0,4.0,4.0,73829.0,83.0,1.0,5.0,3723.0,65.0,33300.0,3.0,8.0,16.0,9.0,20504.0,25350.0,19.8,0.0,0.0,162.0,175.0,5.0,4.0,3.0,19.0,,0.0,,0.0,2.0,3.0,3.0,4.0,18.0,6.0,9.0,3.0,11.0,0.0,0.0,0.0,5.0,100.0,66.7,0.0,0.0,252743.0,80121.0,31600.0,89443.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
91395576,20000.0,20000.0,20000.0, 36 months,30.49,854.41,F,F4,SA,3 years,RENT,66000.0,Source Verified,Oct-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=91395576,,major_purchase,Major purchase,967xx,HI,34.51,1.0,Mar-2013,685.0,689.0,1.0,17.0,,4.0,0.0,14103.0,90.4,11.0,f,0.0,0.0,2961.6,2961.6,346.24,440.41,0.0,2174.95,391.491,Dec-2016,854.41,,Jun-2017,604.0,600.0,0.0,,1.0,Individual,,,,0.0,0.0,71221.0,0.0,2.0,0.0,6.0,13.0,57118.0,89.0,0.0,1.0,0.0,90.0,15600.0,0.0,10.0,1.0,7.0,17805.0,,,0.0,0.0,43.0,27.0,22.0,13.0,0.0,,,2.0,17.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,90.9,,0.0,0.0,88798.0,71221.0,0.0,73198.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
28694720,8000.0,8000.0,8000.0, 36 months,17.57,287.5,D,D4,Office Staff,10+ years,OWN,33072.0,Verified,Oct-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=28694720,,debt_consolidation,Debt consolidation,254xx,WV,32.47,0.0,Apr-2003,660.0,664.0,3.0,,86.0,15.0,1.0,8016.0,41.1,21.0,f,0.0,0.0,10342.8947758964,10342.89,8000.0,2342.89,0.0,0.0,0.0,Oct-2017,287.33,,Nov-2018,684.0,680.0,0.0,,1.0,Individual,,,,0.0,518.0,32296.0,,,,,,,,,,,,19500.0,,,,13.0,2153.0,1411.0,78.3,0.0,0.0,137.0,34.0,4.0,4.0,0.0,4.0,,4.0,,0.0,5.0,13.0,5.0,5.0,7.0,14.0,14.0,13.0,15.0,0.0,0.0,0.0,7.0,100.0,60.0,1.0,0.0,45704.0,32296.0,6500.0,26204.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
4287581,16000.0,16000.0,16000.0, 36 months,17.77,576.6,D,D1,valley hospital,9 years,MORTGAGE,68640.0,Not Verified,Jun-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=4287581,  Borrower added on 06/13/13 > I want to consolidate my credit cards and know it will be paid off in 3years.<br>Then my debt will be very low and my credit will be a lot better.<br>,debt_consolidation,all in one loan,992xx,WA,15.82,0.0,Oct-1993,670.0,674.0,0.0,59.0,,13.0,0.0,16195.0,73.3,32.0,f,0.0,0.0,18133.814035871103,18133.81,16000.0,2133.81,0.0,0.0,0.0,Apr-2014,12944.54,,Aug-2014,604.0,600.0,0.0,,1.0,Individual,,,,0.0,230.0,56184.0,,,,,,,,,,,,22100.0,,,,9.0,4322.0,2595.0,78.0,0.0,0.0,239.0,170.0,4.0,4.0,0.0,5.0,,7.0,,0.0,5.0,9.0,6.0,11.0,16.0,10.0,16.0,9.0,13.0,0.0,0.0,0.0,3.0,92.0,50.0,0.0,0.0,66266.0,56184.0,11800.0,44166.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
32219061,5000.0,5000.0,5000.0, 36 months,8.39,157.59,A,A5,Driver,10+ years,RENT,60000.0,Source Verified,Oct-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=32219061,,debt_consolidation,Debt consolidation,937xx,CA,18.94,0.0,May-2003,660.0,664.0,3.0,,46.0,13.0,1.0,5063.0,27.7,32.0,w,0.0,0.0,5668.2928933188,5668.29,5000.0,668.29,0.0,0.0,0.0,Oct-2017,157.3,,Mar-2019,704.0,700.0,0.0,,1.0,Individual,,,,0.0,815.0,30150.0,,,,,,,,,,,,18300.0,,,,10.0,2319.0,1584.0,56.0,0.0,0.0,122.0,137.0,0.0,0.0,0.0,28.0,,1.0,,0.0,4.0,9.0,4.0,10.0,5.0,11.0,27.0,9.0,13.0,0.0,0.0,0.0,3.0,100.0,25.0,1.0,0.0,49338.0,30150.0,3600.0,31038.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
75143206,7500.0,7500.0,7500.0, 36 months,7.89,234.65,A,A5,Accounts Payable,1 year,RENT,45000.0,Source Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=75143206,,credit_card,Credit card refinancing,112xx,NY,4.38,0.0,Mar-2008,710.0,714.0,0.0,,,6.0,0.0,7284.0,40.9,6.0,w,0.0,0.0,8344.6899988446,8344.69,7500.0,844.69,0.0,0.0,0.0,May-2018,2500.07,,Jan-2019,774.0,770.0,0.0,,1.0,Individual,,,,0.0,0.0,7284.0,0.0,0.0,0.0,0.0,,0.0,,2.0,3.0,3834.0,41.0,17800.0,0.0,0.0,0.0,3.0,1457.0,9916.0,42.3,0.0,0.0,,96.0,11.0,11.0,0.0,12.0,,,,0.0,3.0,3.0,4.0,4.0,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,17800.0,7284.0,17200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67818343,35000.0,35000.0,35000.0, 36 months,14.48,1204.4,C,C5,Field Supervisor,3 years,OWN,80000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67818343,,debt_consolidation,Debt consolidation,120xx,NY,17.01,0.0,Jul-1995,670.0,674.0,0.0,66.0,31.0,17.0,2.0,12546.0,38.4,28.0,w,0.0,0.0,43329.919968075,43329.92,35000.0,8329.92,0.0,0.0,0.0,Dec-2018,1204.08,,Jan-2019,704.0,700.0,0.0,66.0,1.0,Individual,,,,0.0,0.0,35929.0,2.0,2.0,0.0,1.0,20.0,23383.0,74.0,3.0,8.0,1834.0,56.0,32700.0,0.0,0.0,2.0,9.0,2113.0,2367.0,60.5,0.0,0.0,191.0,245.0,1.0,1.0,0.0,2.0,,7.0,,1.0,2.0,12.0,2.0,9.0,3.0,15.0,25.0,12.0,17.0,0.0,0.0,0.0,3.0,96.4,0.0,0.0,2.0,64148.0,35929.0,6000.0,31448.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
13528179,7500.0,7500.0,7500.0, 36 months,9.67,240.85,B,B1,judge,10+ years,MORTGAGE,155546.0,Not Verified,Apr-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=13528179,,major_purchase,Major purchase,365xx,AL,16.36,0.0,Jun-1992,710.0,714.0,3.0,35.0,,22.0,0.0,28784.0,49.6,42.0,w,0.0,0.0,8670.3327063584,8670.33,7500.0,1170.33,0.0,0.0,0.0,Apr-2017,240.58,,Mar-2019,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,117403.0,,,,,,,,,,,,58000.0,,,,7.0,5591.0,17296.0,34.5,0.0,0.0,216.0,261.0,11.0,3.0,2.0,11.0,,3.0,35.0,0.0,7.0,14.0,8.0,16.0,10.0,17.0,30.0,14.0,22.0,0.0,0.0,0.0,4.0,97.6,0.0,0.0,0.0,183162.0,117403.0,26400.0,125162.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
120273895,5000.0,5000.0,5000.0, 36 months,10.42,162.33,B,B3,account coordinator ,10+ years,MORTGAGE,43000.0,Verified,Oct-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=120273895,,credit_card,Credit card refinancing,282xx,NC,14.32,0.0,Dec-1997,670.0,674.0,0.0,,,3.0,0.0,1221.0,93.9,11.0,f,0.0,0.0,5333.6376530538,5333.64,5000.0,333.64,0.0,0.0,0.0,Jun-2018,4200.22,,Aug-2018,709.0,705.0,0.0,,1.0,Individual,,,,0.0,200.0,96854.0,0.0,1.0,0.0,2.0,17.0,20651.0,72.0,0.0,1.0,0.0,73.0,1300.0,3.0,1.0,0.0,4.0,32285.0,,,0.0,0.0,102.0,238.0,22.0,17.0,3.0,,,19.0,,0.0,0.0,1.0,0.0,0.0,5.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,110152.0,21872.0,0.0,28516.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
39339633,20000.0,20000.0,20000.0, 36 months,10.49,649.96,B,B3,Manager ,4 years,RENT,57000.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=39339633,,credit_card,Credit card refinancing,334xx,FL,13.28,0.0,Jun-2002,690.0,694.0,0.0,,,3.0,0.0,29694.0,96.4,5.0,w,0.0,0.0,23488.092956945096,23488.09,20000.0,3488.09,0.0,0.0,0.0,Jun-2018,677.57,,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,29694.0,,,,,,,,,,,,30800.0,,,,0.0,9898.0,363.0,98.8,0.0,0.0,,151.0,80.0,80.0,0.0,80.0,,,,0.0,2.0,3.0,2.0,4.0,0.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,30800.0,29694.0,30000.0,0.0,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,NATURAL_DISASTER,COMPLETED,3.0,22.26,Oct-2017,Jan-2018,Nov-2017,3.0,0.0,Current,66.78,2574.61,28.1,Cash,N,,,,,,
68504886,1000.0,1000.0,1000.0, 36 months,12.88,33.64,C,C2,Teacher,10+ years,RENT,70000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68504886,,other,Other,891xx,NV,6.1,0.0,Apr-1997,680.0,684.0,3.0,,54.0,13.0,1.0,2586.0,21.2,75.0,w,0.0,0.0,1160.3605415664,1160.36,1000.0,160.36,0.0,0.0,0.0,Aug-2017,555.56,,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,33678.0,7.0,2.0,6.0,11.0,3.0,31092.0,19.0,3.0,9.0,2484.0,21.0,15700.0,4.0,14.0,5.0,20.0,2591.0,7405.0,39.0,0.0,0.0,130.0,224.0,0.0,0.0,1.0,14.0,,0.0,,0.0,3.0,5.0,5.0,18.0,44.0,11.0,30.0,5.0,13.0,0.0,0.0,0.0,9.0,100.0,20.0,1.0,0.0,55319.0,33678.0,9900.0,39619.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
6906551,8400.0,8400.0,8400.0, 36 months,14.3,288.32,C,C1,robbins mfg inc,10+ years,MORTGAGE,74344.0,Verified,Sep-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6906551,,debt_consolidation,credit card consolidation,027xx,MA,16.32,0.0,Jul-1970,670.0,674.0,0.0,32.0,69.0,8.0,1.0,6672.0,75.8,34.0,w,0.0,0.0,10383.0792348519,10383.08,8400.0,1983.08,0.0,0.0,0.0,Sep-2016,288.22,,Feb-2019,694.0,690.0,0.0,73.0,1.0,Individual,,,,0.0,0.0,39807.0,,,,,,,,,,,,8800.0,,,,4.0,4976.0,1163.0,84.5,0.0,0.0,165.0,525.0,8.0,8.0,9.0,8.0,73.0,8.0,73.0,1.0,3.0,5.0,3.0,10.0,7.0,6.0,18.0,5.0,8.0,0.0,0.0,0.0,2.0,89.0,100.0,1.0,0.0,49988.0,39807.0,7500.0,41188.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66086600,5000.0,5000.0,5000.0, 36 months,11.99,166.05,C,C1,Administrative Assistant,2 years,RENT,47000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66086600,,debt_consolidation,Debt consolidation,871xx,NM,27.99,0.0,Sep-2002,670.0,674.0,1.0,,110.0,13.0,1.0,14390.0,66.6,28.0,w,0.0,0.0,5861.797765615699,5861.8,5000.0,861.8,0.0,0.0,0.0,Nov-2017,2197.05,,Dec-2018,619.0,615.0,0.0,,1.0,Individual,,,,0.0,0.0,99374.0,,,,,,,,,,,,21600.0,,,,10.0,7644.0,488.0,95.9,0.0,0.0,158.0,98.0,2.0,2.0,0.0,2.0,,0.0,,0.0,4.0,5.0,4.0,6.0,18.0,8.0,10.0,5.0,13.0,0.0,0.0,0.0,4.0,100.0,100.0,1.0,0.0,99926.0,99374.0,12000.0,78326.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
63464874,16800.0,16800.0,16800.0, 60 months,12.29,376.18,C,C1,Assistant kiln operator,5 years,RENT,50000.0,Not Verified,Oct-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63464874,,debt_consolidation,Debt consolidation,180xx,PA,6.87,0.0,Sep-2004,675.0,679.0,0.0,70.0,,3.0,0.0,3043.0,41.7,15.0,w,0.0,0.0,21017.0324427989,21017.03,16800.0,4217.03,0.0,0.0,0.0,May-2018,10119.28,,Oct-2018,754.0,750.0,0.0,70.0,1.0,Individual,,,,0.0,0.0,8543.0,,,,,,,,,,,,7300.0,,,,1.0,2848.0,4257.0,41.7,0.0,0.0,133.0,124.0,37.0,13.0,0.0,37.0,70.0,15.0,70.0,4.0,2.0,2.0,2.0,6.0,6.0,2.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,73.3,0.0,0.0,0.0,15103.0,8543.0,7300.0,7803.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
43803055,5000.0,5000.0,5000.0, 36 months,6.92,154.21,A,A4,executive chef,3 years,RENT,50000.0,Source Verified,Mar-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43803055,,debt_consolidation,Debt consolidation,850xx,AZ,6.87,0.0,Mar-2003,665.0,669.0,0.0,50.0,,11.0,0.0,7173.0,64.6,18.0,w,0.0,0.0,5548.9944157322,5548.99,5000.0,548.99,0.0,0.0,0.0,Mar-2018,307.77,,Mar-2019,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,13761.0,,,,,,,,,,,,11100.0,,,,1.0,1251.0,1669.0,67.9,0.0,0.0,144.0,65.0,10.0,10.0,0.0,28.0,50.0,16.0,50.0,0.0,4.0,6.0,5.0,8.0,6.0,9.0,12.0,6.0,11.0,0.0,0.0,0.0,1.0,94.4,40.0,0.0,0.0,21027.0,13761.0,5200.0,9927.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3703571,7550.0,7550.0,7550.0, 36 months,18.75,275.8,D,D3,Scottsdale Physicians Group,< 1 year,MORTGAGE,32000.0,Verified,Apr-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3703571,,debt_consolidation,Credit Card Payoff Loan,852xx,AZ,30.3,2.0,Nov-1990,680.0,684.0,0.0,13.0,,9.0,0.0,11699.0,92.8,24.0,f,0.0,0.0,2085.05,2085.05,645.46,456.34,0.0,983.25,9.8184999995,Aug-2013,275.8,,Oct-2016,519.0,515.0,0.0,13.0,1.0,Individual,,,,0.0,0.0,103716.0,,,,,,,,,,,,12600.0,,,,1.0,12965.0,0.0,102.3,0.0,0.0,141.0,272.0,5.0,5.0,4.0,95.0,13.0,10.0,13.0,2.0,1.0,5.0,2.0,10.0,4.0,6.0,16.0,5.0,9.0,0.0,0.0,2.0,1.0,91.0,100.0,0.0,0.0,137350.0,20303.0,2700.0,15673.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38362793,10000.0,10000.0,10000.0, 60 months,11.44,219.63,B,B4,Underwriter,10+ years,MORTGAGE,68000.0,Verified,Jan-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38362793,,home_improvement,Home improvement,462xx,IN,5.03,0.0,Jun-1994,750.0,754.0,1.0,25.0,,7.0,0.0,4515.0,12.7,21.0,w,0.0,0.0,1305.07,1305.07,763.78,541.29,0.0,0.0,0.0,Jul-2015,219.63,,Jul-2018,644.0,640.0,0.0,,1.0,Individual,,,,0.0,0.0,96549.0,,,,,,,,,,,,35600.0,,,,2.0,16092.0,26723.0,14.1,0.0,0.0,141.0,246.0,22.0,4.0,2.0,27.0,25.0,4.0,25.0,0.0,1.0,2.0,2.0,10.0,3.0,5.0,16.0,2.0,7.0,0.0,0.0,0.0,1.0,90.5,0.0,0.0,0.0,135414.0,11746.0,31100.0,7675.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71065931,6000.0,6000.0,6000.0, 36 months,9.75,192.9,B,B3,Technician,3 years,RENT,51000.0,Source Verified,Feb-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71065931,,credit_card,Credit card refinancing,945xx,CA,6.24,0.0,Jun-2010,680.0,684.0,0.0,,,6.0,0.0,7443.0,42.3,14.0,w,0.0,0.0,6909.2920113102,6909.29,6000.0,894.29,15.0,0.0,0.0,Jul-2018,1707.5,,Jul-2018,719.0,715.0,0.0,,1.0,Individual,,,,0.0,697.0,30169.0,0.0,1.0,0.0,0.0,36.0,22726.0,94.0,3.0,4.0,4921.0,72.0,17600.0,0.0,0.0,1.0,4.0,5028.0,5605.0,56.9,0.0,0.0,68.0,42.0,9.0,9.0,0.0,12.0,,12.0,,0.0,3.0,4.0,3.0,5.0,7.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,3.0,100.0,33.3,0.0,0.0,41757.0,30169.0,13000.0,24157.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65774964,15000.0,15000.0,14750.0, 36 months,12.05,498.58,C,C1,,,OWN,49000.0,Verified,Nov-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65774964,,debt_consolidation,Debt consolidation,451xx,OH,39.92,0.0,Apr-2002,695.0,699.0,0.0,,,11.0,0.0,11289.0,68.4,18.0,w,0.0,0.0,16065.0300120985,15797.28,15000.0,1065.03,0.0,0.0,0.0,Jul-2016,29.26,,Jul-2016,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,54742.0,,,,,,,,,,,,16500.0,,,,3.0,5474.0,1698.0,85.6,0.0,0.0,163.0,150.0,17.0,2.0,0.0,35.0,,2.0,,0.0,5.0,6.0,5.0,8.0,7.0,8.0,11.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,72589.0,54742.0,11800.0,56089.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
